dispute_id,transaction_id,reason,opened_date,resolved_date,outcome
DSP0000000801,TXN0000233522,DUPLICATE,2023-03-30,2023-05-19,PARTIAL
DSP0000000802,TXN0000233623,UNAUTHORIZED_TRANSFER,2023-08-09,2023-10-10,PARTIAL
DSP0000000803,TXN0000234091,DUPLICATE,2023-09-12,2023-10-19,LOST
DSP0000000804,TXN0000234667,MERCHANT_DISPUTE,2026-03-22,2026-06-15,WON
DSP0000000805,TXN0000234705,FRAUD_SUSPECTED,2025-11-05,2026-01-26,LOST
DSP0000000806,TXN0000234719,WRONG_BENEFICIARY,2025-11-10,2025-12-18,PARTIAL
DSP0000000807,TXN0000234720,MERCHANT_DISPUTE,2025-10-04,2025-10-09,LOST
DSP0000000808,TXN0000234965,DUPLICATE,2023-10-31,2023-12-06,LOST
DSP0000000809,TXN0000235164,AMOUNT_INCORRECT,2024-12-13,2025-02-23,WON
DSP0000000810,TXN0000235238,NOT_RECEIVED,2025-04-06,2025-04-17,WON
DSP0000000811,TXN0000235242,MERCHANT_DISPUTE,2025-02-05,2025-03-23,WON
DSP0000000812,TXN0000235705,AMOUNT_INCORRECT,2026-03-26,2026-04-05,LOST
DSP0000000813,TXN0000236175,NOT_RECEIVED,2024-03-15,2024-06-01,WON
DSP0000000814,TXN0000236450,MERCHANT_DISPUTE,2026-02-19,2026-04-10,WON
DSP0000000815,TXN0000236767,NOT_RECEIVED,2026-02-09,2026-04-20,WON
DSP0000000816,TXN0000237103,DUPLICATE,2024-10-29,2024-12-10,WON
DSP0000000817,TXN0000237424,AMOUNT_INCORRECT,2025-10-12,2026-01-08,LOST
DSP0000000818,TXN0000237727,AMOUNT_INCORRECT,2024-01-10,2024-01-30,WON
DSP0000000819,TXN0000237964,FRAUD_SUSPECTED,2025-06-16,2025-07-01,WON
DSP0000000820,TXN0000238063,MERCHANT_DISPUTE,2025-05-01,2025-06-24,WON
DSP0000000821,TXN0000238137,FRAUD_SUSPECTED,2025-08-15,2025-09-13,WON
DSP0000000822,TXN0000238837,MERCHANT_DISPUTE,2025-04-05,2025-06-07,LOST
DSP0000000823,TXN0000239004,SCAM_SUSPECTED,2025-12-14,2026-01-15,WON
DSP0000000824,TXN0000239132,NOT_RECEIVED,2026-02-12,2026-04-26,PARTIAL
DSP0000000825,TXN0000239600,NOT_RECEIVED,2026-02-16,2026-02-28,WON
DSP0000000826,TXN0000240597,AMOUNT_INCORRECT,2023-11-17,2023-12-03,LOST
DSP0000000827,TXN0000240699,DUPLICATE,2024-09-02,2024-09-19,WON
DSP0000000828,TXN0000240715,AMOUNT_INCORRECT,2024-10-21,,LOST
DSP0000000829,TXN0000240835,DUPLICATE,2025-01-03,,WON
DSP0000000830,TXN0000240944,NOT_RECEIVED,2025-06-21,2025-08-08,LOST
DSP0000000831,TXN0000241144,FRAUD_SUSPECTED,2024-11-26,,PARTIAL
DSP0000000832,TXN0000241487,WRONG_BENEFICIARY,2025-12-15,,WON
DSP0000000833,TXN0000241614,AMOUNT_INCORRECT,2024-09-23,2024-11-01,PENDING
DSP0000000834,TXN0000242209,AMOUNT_INCORRECT,2023-12-13,2024-02-18,LOST
DSP0000000835,TXN0000242445,MERCHANT_DISPUTE,2025-10-19,2025-10-25,WON
DSP0000000836,TXN0000242455,MERCHANT_DISPUTE,2026-01-25,2026-04-12,WON
DSP0000000837,TXN0000242636,AMOUNT_INCORRECT,2024-08-13,,LOST
DSP0000000838,TXN0000242879,FRAUD_SUSPECTED,2026-03-02,2026-04-01,LOST
DSP0000000839,TXN0000243177,FRAUD_SUSPECTED,2023-12-17,2024-03-12,WON
DSP0000000840,TXN0000243474,FRAUD_SUSPECTED,2025-01-30,2025-03-25,WON
DSP0000000841,TXN0000243539,FRAUD_SUSPECTED,2025-05-13,2025-05-23,WON
DSP0000000842,TXN0000243883,AMOUNT_INCORRECT,2024-09-14,2024-10-11,WON
DSP0000000843,TXN0000244227,FRAUD_SUSPECTED,2026-02-17,2026-05-02,WON
DSP0000000844,TXN0000244373,MERCHANT_DISPUTE,2026-01-23,2026-02-23,LOST
DSP0000000845,TXN0000245031,AMOUNT_INCORRECT,2025-07-28,2025-09-20,PARTIAL
DSP0000000846,TXN0000245302,AMOUNT_INCORRECT,2024-03-23,2024-06-16,WON
DSP0000000847,TXN0000245352,NOT_RECEIVED,2024-10-15,2024-11-16,WON
DSP0000000848,TXN0000245794,FRAUD_SUSPECTED,2023-06-05,2023-08-31,PENDING
DSP0000000849,TXN0000245977,MERCHANT_DISPUTE,2024-04-01,,WON
DSP0000000850,TXN0000246582,AMOUNT_INCORRECT,2024-11-04,2024-12-31,LOST
DSP0000000851,TXN0000246897,DUPLICATE,2024-12-28,,LOST
DSP0000000852,TXN0000247008,NOT_RECEIVED,2025-03-26,,WON
DSP0000000853,TXN0000247180,DUPLICATE,2025-07-21,2025-08-16,PENDING
DSP0000000854,TXN0000247326,DUPLICATE,2025-11-14,2025-11-28,WON
DSP0000000855,TXN0000247535,NOT_RECEIVED,2025-03-04,2025-03-10,LOST
DSP0000000856,TXN0000247622,DUPLICATE,2025-05-24,,WON
DSP0000000857,TXN0000247633,AMOUNT_INCORRECT,2025-06-21,2025-08-28,LOST
DSP0000000858,TXN0000247724,AMOUNT_INCORRECT,2025-03-25,2025-04-02,WON
DSP0000000859,TXN0000247983,NOT_RECEIVED,2024-06-30,2024-08-01,PARTIAL
DSP0000000860,TXN0000248006,FRAUD_SUSPECTED,2024-07-04,2024-09-19,PARTIAL
DSP0000000861,TXN0000248401,MERCHANT_DISPUTE,2025-05-12,2025-06-03,WON
DSP0000000862,TXN0000248416,MERCHANT_DISPUTE,2025-05-01,2025-05-21,LOST
DSP0000000863,TXN0000248859,MERCHANT_DISPUTE,2024-07-04,2024-08-06,LOST
DSP0000000864,TXN0000249128,MERCHANT_DISPUTE,2025-10-27,2026-01-09,WON
DSP0000000865,TXN0000249390,FRAUD_SUSPECTED,2025-06-25,,LOST
DSP0000000866,TXN0000249500,DUPLICATE,2024-08-26,2024-09-25,WON
DSP0000000867,TXN0000249713,NOT_RECEIVED,2026-02-15,2026-05-15,LOST
DSP0000000868,TXN0000249785,DUPLICATE,2023-05-05,2023-08-01,LOST
DSP0000000869,TXN0000249786,NOT_RECEIVED,2023-05-31,2023-06-15,LOST
DSP0000000870,TXN0000249949,NOT_RECEIVED,2024-08-09,2024-09-19,LOST
DSP0000000871,TXN0000250609,MERCHANT_DISPUTE,2024-02-12,2024-04-15,LOST
DSP0000000872,TXN0000250708,AMOUNT_INCORRECT,2024-03-09,2024-06-06,WON
DSP0000000873,TXN0000250729,AMOUNT_INCORRECT,2024-05-05,,WON
DSP0000000874,TXN0000250817,NOT_RECEIVED,2024-06-13,2024-06-23,WON
DSP0000000875,TXN0000251051,AMOUNT_INCORRECT,2025-01-18,2025-03-22,WON
DSP0000000876,TXN0000251266,AMOUNT_INCORRECT,2026-03-03,2026-05-05,PARTIAL
DSP0000000877,TXN0000251270,FRAUD_SUSPECTED,2026-04-09,2026-06-28,LOST
DSP0000000878,TXN0000251274,FRAUD_SUSPECTED,2026-02-08,2026-04-02,WON
DSP0000000879,TXN0000251460,MERCHANT_DISPUTE,2024-05-25,2024-08-05,PENDING
DSP0000000880,TXN0000251481,NOT_RECEIVED,2024-07-25,2024-09-12,WON
DSP0000000881,TXN0000251534,NOT_RECEIVED,2025-02-19,2025-05-20,WON
DSP0000000882,TXN0000251774,NOT_RECEIVED,2023-05-03,2023-06-05,WON
DSP0000000883,TXN0000251881,FRAUD_SUSPECTED,2025-08-19,2025-11-01,WON
DSP0000000884,TXN0000251900,MERCHANT_DISPUTE,2025-07-27,2025-08-28,WON
DSP0000000885,TXN0000252116,NOT_RECEIVED,2023-02-19,2023-05-05,WON
DSP0000000886,TXN0000252549,NOT_RECEIVED,2025-02-28,2025-05-06,WON
DSP0000000887,TXN0000252620,FRAUD_SUSPECTED,2025-08-07,2025-08-15,WON
DSP0000000888,TXN0000253108,DUPLICATE,2024-07-31,2024-09-26,LOST
DSP0000000889,TXN0000253274,NOT_RECEIVED,2025-06-09,2025-08-12,WON
DSP0000000890,TXN0000254800,FRAUD_SUSPECTED,2024-12-15,2025-01-31,LOST
DSP0000000891,TXN0000255300,NOT_RECEIVED,2025-03-08,2025-04-14,PARTIAL
DSP0000000892,TXN0000255320,NOT_RECEIVED,2025-05-07,2025-06-28,WON
DSP0000000893,TXN0000255635,AMOUNT_INCORRECT,2026-01-14,,LOST
DSP0000000894,TXN0000256686,FRAUD_SUSPECTED,2026-01-28,2026-04-19,LOST
DSP0000000895,TXN0000256859,NOT_RECEIVED,2023-08-29,2023-09-17,WON
DSP0000000896,TXN0000256885,NOT_RECEIVED,2023-11-03,2023-12-19,WON
DSP0000000897,TXN0000256911,MERCHANT_DISPUTE,2023-12-07,,LOST
DSP0000000898,TXN0000257270,AMOUNT_INCORRECT,2024-04-06,2024-05-12,LOST
DSP0000000899,TXN0000257434,NOT_RECEIVED,2025-05-02,2025-06-16,LOST
DSP0000000900,TXN0000257833,NOT_RECEIVED,2025-12-19,2026-03-14,LOST
DSP0000000901,TXN0000258334,FRAUD_SUSPECTED,2024-02-26,2024-03-14,WON
DSP0000000902,TXN0000258424,MERCHANT_DISPUTE,2024-05-01,,LOST
DSP0000000903,TXN0000258678,MERCHANT_DISPUTE,2025-07-19,2025-09-25,WON
DSP0000000904,TXN0000258711,NOT_RECEIVED,2025-11-18,2026-01-01,WON
DSP0000000905,TXN0000259050,FRAUD_SUSPECTED,2023-09-30,2023-12-06,WON
DSP0000000906,TXN0000259486,NOT_RECEIVED,2023-07-18,2023-09-07,PARTIAL
DSP0000000907,TXN0000259914,AMOUNT_INCORRECT,2025-02-16,2025-02-28,WON
DSP0000000908,TXN0000260074,DUPLICATE,2026-01-12,2026-03-25,LOST
DSP0000000909,TXN0000260115,DUPLICATE,2026-01-30,2026-02-25,LOST
DSP0000000910,TXN0000260234,FRAUD_SUSPECTED,2023-06-09,2023-07-11,WON
DSP0000000911,TXN0000260795,DUPLICATE,2023-12-17,2023-12-29,WON
DSP0000000912,TXN0000260862,MERCHANT_DISPUTE,2024-02-14,2024-03-03,PARTIAL
DSP0000000913,TXN0000261276,FRAUD_SUSPECTED,2025-07-20,,WON
DSP0000000914,TXN0000261384,DUPLICATE,2024-05-25,2024-08-08,WON
DSP0000000915,TXN0000262012,AMOUNT_INCORRECT,2023-07-14,2023-09-15,WON
DSP0000000916,TXN0000262215,NOT_RECEIVED,2024-05-22,2024-07-18,WON
DSP0000000917,TXN0000262408,FRAUD_SUSPECTED,2025-02-09,2025-02-26,LOST
DSP0000000918,TXN0000262431,NOT_RECEIVED,2025-06-21,2025-07-19,PENDING
DSP0000000919,TXN0000262443,FRAUD_SUSPECTED,2025-07-28,2025-10-12,WON
DSP0000000920,TXN0000262569,AMOUNT_INCORRECT,2026-01-19,2026-03-03,WON
DSP0000000921,TXN0000262778,AMOUNT_INCORRECT,2025-09-23,2025-10-10,WON
DSP0000000922,TXN0000262909,FRAUD_SUSPECTED,2026-02-28,2026-05-29,LOST
DSP0000000923,TXN0000262990,WRONG_BENEFICIARY,2025-02-19,2025-03-17,WON
DSP0000000924,TXN0000263046,NOT_RECEIVED,2025-05-03,2025-06-03,PARTIAL
DSP0000000925,TXN0000263538,MERCHANT_DISPUTE,2025-07-01,2025-08-13,WON
DSP0000000926,TXN0000263649,DUPLICATE,2025-12-27,2026-03-02,LOST
DSP0000000927,TXN0000263809,NOT_RECEIVED,2024-05-04,2024-07-02,WON
DSP0000000928,TXN0000263871,FRAUD_SUSPECTED,2024-07-07,2024-09-23,LOST
DSP0000000929,TXN0000263970,NOT_RECEIVED,2025-01-09,2025-02-17,WON
DSP0000000930,TXN0000265145,FRAUD_SUSPECTED,2023-06-15,2023-08-14,WON
DSP0000000931,TXN0000265193,FRAUD_SUSPECTED,2023-11-09,2024-02-01,LOST
DSP0000000932,TXN0000265239,MERCHANT_DISPUTE,2024-01-25,2024-03-11,PENDING
DSP0000000933,TXN0000265301,FRAUD_SUSPECTED,2024-05-21,2024-08-19,PARTIAL
DSP0000000934,TXN0000266311,DUPLICATE,2023-10-05,2023-11-02,WON
DSP0000000935,TXN0000267075,DUPLICATE,2024-03-25,2024-04-03,LOST
DSP0000000936,TXN0000267304,FRAUD_SUSPECTED,2024-10-05,2024-12-13,WON
DSP0000000937,TXN0000267327,DUPLICATE,2024-12-17,2025-02-11,PARTIAL
DSP0000000938,TXN0000267468,FRAUD_SUSPECTED,2025-08-05,2025-10-08,WON
DSP0000000939,TXN0000267821,SCAM_SUSPECTED,2023-04-09,2023-05-10,WON
DSP0000000940,TXN0000267946,MERCHANT_DISPUTE,2024-04-11,2024-07-05,WON
DSP0000000941,TXN0000268083,AMOUNT_INCORRECT,2025-08-30,,WON
DSP0000000942,TXN0000268304,DUPLICATE,2023-11-04,2023-12-15,WON
DSP0000000943,TXN0000268520,NOT_RECEIVED,2024-04-26,2024-06-07,WON
DSP0000000944,TXN0000268547,FRAUD_SUSPECTED,2024-07-30,2024-10-09,PARTIAL
DSP0000000945,TXN0000268578,MERCHANT_DISPUTE,2024-10-03,2025-01-01,WON
DSP0000000946,TXN0000268585,FRAUD_SUSPECTED,2024-09-19,2024-10-19,WON
DSP0000000947,TXN0000268928,DUPLICATE,2023-05-19,,LOST
DSP0000000948,TXN0000269560,FRAUD_SUSPECTED,2023-02-17,2023-05-13,WON
DSP0000000949,TXN0000270073,AMOUNT_INCORRECT,2025-11-21,2025-12-15,WON
DSP0000000950,TXN0000270087,AMOUNT_INCORRECT,2025-11-29,2026-02-27,WON
DSP0000000951,TXN0000270182,AMOUNT_INCORRECT,2023-10-23,2023-12-24,LOST
DSP0000000952,TXN0000270306,MERCHANT_DISPUTE,2024-09-01,2024-10-05,LOST
DSP0000000953,TXN0000270381,DUPLICATE,2024-11-05,2024-12-24,PARTIAL
DSP0000000954,TXN0000270654,AMOUNT_INCORRECT,2023-07-16,2023-10-03,WON
DSP0000000955,TXN0000270821,FRAUD_SUSPECTED,2024-11-08,,WON
DSP0000000956,TXN0000270977,AMOUNT_INCORRECT,2025-06-10,2025-08-05,WON
DSP0000000957,TXN0000271407,NOT_RECEIVED,2024-07-07,2024-08-14,WON
DSP0000000958,TXN0000271597,AMOUNT_INCORRECT,2025-06-12,2025-08-25,WON
DSP0000000959,TXN0000272050,DUPLICATE,2025-03-24,2025-05-10,WON
DSP0000000960,TXN0000272438,AMOUNT_INCORRECT,2024-09-01,2024-11-12,WON
DSP0000000961,TXN0000272683,FRAUD_SUSPECTED,2025-07-01,2025-07-22,WON
DSP0000000962,TXN0000274242,FRAUD_SUSPECTED,2026-01-17,2026-04-15,LOST
DSP0000000963,TXN0000274580,NOT_RECEIVED,2024-03-16,2024-05-28,LOST
DSP0000000964,TXN0000274622,AMOUNT_INCORRECT,2024-06-22,2024-08-20,LOST
DSP0000000965,TXN0000274726,AMOUNT_INCORRECT,2025-02-16,2025-04-25,PARTIAL
DSP0000000966,TXN0000274907,AMOUNT_INCORRECT,2025-11-18,2025-11-27,PARTIAL
DSP0000000967,TXN0000274962,NOT_RECEIVED,2025-12-13,2026-03-02,WON
DSP0000000968,TXN0000275128,DUPLICATE,2024-03-25,2024-05-31,WON
DSP0000000969,TXN0000275145,FRAUD_SUSPECTED,2024-04-18,2024-04-29,PENDING
DSP0000000970,TXN0000275488,MERCHANT_DISPUTE,2025-07-28,2025-08-28,WON
DSP0000000971,TXN0000275801,DUPLICATE,2026-01-03,2026-02-05,PARTIAL
DSP0000000972,TXN0000276188,NOT_RECEIVED,2024-10-06,2025-01-01,WON
DSP0000000973,TXN0000276278,AMOUNT_INCORRECT,2025-02-17,2025-03-18,WON
DSP0000000974,TXN0000276601,AMOUNT_INCORRECT,2024-10-25,2024-11-03,WON
DSP0000000975,TXN0000276881,NOT_RECEIVED,2026-02-24,2026-03-05,WON
DSP0000000976,TXN0000277039,DUPLICATE,2024-02-20,2024-03-30,LOST
DSP0000000977,TXN0000277256,FRAUD_SUSPECTED,2024-10-30,,LOST
DSP0000000978,TXN0000277502,MERCHANT_DISPUTE,2026-03-06,2026-05-09,PENDING
DSP0000000979,TXN0000277708,DUPLICATE,2023-11-10,2023-12-02,LOST
DSP0000000980,TXN0000277871,NOT_RECEIVED,2024-10-19,2025-01-16,WON
DSP0000000981,TXN0000277884,NOT_RECEIVED,2024-08-22,2024-11-13,PARTIAL
DSP0000000982,TXN0000278026,FRAUD_SUSPECTED,2025-10-19,2025-12-11,WON
DSP0000000983,TXN0000278101,NOT_RECEIVED,2023-03-22,2023-06-04,LOST
DSP0000000984,TXN0000278119,FRAUD_SUSPECTED,2023-04-10,2023-06-26,WON
DSP0000000985,TXN0000278230,UNAUTHORIZED_TRANSFER,2024-01-22,2024-02-02,WON
DSP0000000986,TXN0000278365,FRAUD_SUSPECTED,2024-06-20,2024-06-27,PENDING
DSP0000000987,TXN0000279119,NOT_RECEIVED,2024-08-13,2024-09-12,WON
DSP0000000988,TXN0000279213,DUPLICATE,2025-03-01,2025-03-30,WON
DSP0000000989,TXN0000279283,DUPLICATE,2025-12-01,2025-12-20,WON
DSP0000000990,TXN0000280186,DUPLICATE,2024-11-13,2025-01-19,LOST
DSP0000000991,TXN0000280338,FRAUD_SUSPECTED,2025-04-04,2025-06-18,WON
DSP0000000992,TXN0000280483,DUPLICATE,2026-03-29,2026-04-27,LOST
DSP0000000993,TXN0000280862,NOT_RECEIVED,2025-03-13,2025-04-19,PARTIAL
DSP0000000994,TXN0000281128,MERCHANT_DISPUTE,2025-03-01,2025-04-24,PENDING
DSP0000000995,TXN0000281286,ATM_CASH_NOT_RECEIVED,2026-01-12,2026-03-31,LOST
DSP0000000996,TXN0000281349,DUPLICATE,2026-02-16,2026-02-27,WON
DSP0000000997,TXN0000281572,AMOUNT_INCORRECT,2025-01-02,,LOST
DSP0000000998,TXN0000282319,MERCHANT_DISPUTE,2025-06-18,2025-09-10,WON
DSP0000000999,TXN0000282533,MERCHANT_DISPUTE,2023-11-28,2023-12-19,LOST
DSP0000001000,TXN0000282940,NOT_RECEIVED,2025-05-23,2025-07-13,PARTIAL
DSP0000001001,TXN0000283299,DUPLICATE,2023-08-29,2023-10-14,LOST
DSP0000001002,TXN0000283662,AMOUNT_INCORRECT,2025-03-28,2025-05-06,LOST
DSP0000001003,TXN0000284444,FRAUD_SUSPECTED,2023-07-13,2023-09-10,WON
DSP0000001004,TXN0000284484,DUPLICATE,2024-01-09,2024-03-11,LOST
DSP0000001005,TXN0000284815,MERCHANT_DISPUTE,2025-02-28,2025-04-27,WON
DSP0000001006,TXN0000285559,FRAUD_SUSPECTED,2025-10-06,,WON
DSP0000001007,TXN0000285615,NOT_RECEIVED,2025-10-05,2025-11-10,WON
DSP0000001008,TXN0000285859,NOT_RECEIVED,2026-04-02,,LOST
DSP0000001009,TXN0000286113,AMOUNT_INCORRECT,2025-07-14,2025-10-11,WON
DSP0000001010,TXN0000286702,AMOUNT_INCORRECT,2025-01-29,2025-04-17,LOST
DSP0000001011,TXN0000286831,MERCHANT_DISPUTE,2025-04-08,2025-05-26,LOST
DSP0000001012,TXN0000287470,NOT_RECEIVED,2025-04-25,2025-06-20,WON
DSP0000001013,TXN0000287647,DUPLICATE,2025-10-14,2025-12-21,LOST
DSP0000001014,TXN0000287674,NOT_RECEIVED,2025-11-06,2025-11-22,WON
DSP0000001015,TXN0000287983,NOT_RECEIVED,2024-09-26,2024-11-20,PENDING
DSP0000001016,TXN0000288896,SCAM_SUSPECTED,2026-01-07,2026-01-31,PENDING
DSP0000001017,TXN0000289143,DUPLICATE,2023-12-25,2024-01-31,WON
DSP0000001018,TXN0000289953,FRAUD_SUSPECTED,2023-11-05,2024-01-23,LOST
DSP0000001019,TXN0000290157,FRAUD_SUSPECTED,2024-06-27,2024-08-14,WON
DSP0000001020,TXN0000290457,NOT_RECEIVED,2025-12-21,2026-01-16,WON
DSP0000001021,TXN0000290607,SCAM_SUSPECTED,2026-02-25,2026-05-23,WON
DSP0000001022,TXN0000290850,AMOUNT_INCORRECT,2024-05-03,2024-07-09,WON
DSP0000001023,TXN0000290906,MERCHANT_DISPUTE,2024-12-08,2025-01-31,WON
DSP0000001024,TXN0000290948,NOT_RECEIVED,2025-03-18,2025-03-23,WON
DSP0000001025,TXN0000291262,FRAUD_SUSPECTED,2025-12-16,2026-01-09,PARTIAL
DSP0000001026,TXN0000291342,AMOUNT_INCORRECT,2026-02-18,,WON
DSP0000001027,TXN0000291344,DUPLICATE,2026-02-27,2026-03-04,WON
DSP0000001028,TXN0000291395,NOT_RECEIVED,2024-01-07,2024-02-25,PENDING
DSP0000001029,TXN0000291997,AMOUNT_INCORRECT,2026-03-21,2026-06-12,WON
DSP0000001030,TXN0000292019,SCAM_SUSPECTED,2024-09-10,2024-12-04,LOST
DSP0000001031,TXN0000292213,AMOUNT_INCORRECT,2025-08-18,2025-10-31,LOST
DSP0000001032,TXN0000292602,AMOUNT_INCORRECT,2024-03-30,2024-04-19,WON
DSP0000001033,TXN0000292742,AMOUNT_INCORRECT,2025-01-06,2025-02-06,WON
DSP0000001034,TXN0000292806,AMOUNT_INCORRECT,2025-08-22,2025-10-20,WON
DSP0000001035,TXN0000293248,AMOUNT_INCORRECT,2024-10-26,2024-12-11,LOST
DSP0000001036,TXN0000293429,NOT_RECEIVED,2026-03-02,2026-05-23,LOST
DSP0000001037,TXN0000293491,DUPLICATE,2024-11-12,,WON
DSP0000001038,TXN0000294400,DUPLICATE,2024-07-15,2024-08-25,WON
DSP0000001039,TXN0000294439,NOT_RECEIVED,2024-12-18,2025-02-01,LOST
DSP0000001040,TXN0000295086,MERCHANT_DISPUTE,2025-09-20,2025-11-03,WON
DSP0000001041,TXN0000295152,UNAUTHORIZED_TRANSFER,2025-12-07,2026-02-17,WON
DSP0000001042,TXN0000295962,UNAUTHORIZED_TRANSFER,2025-05-18,2025-06-05,WON
DSP0000001043,TXN0000296084,NOT_RECEIVED,2026-02-28,2026-03-07,WON
DSP0000001044,TXN0000296517,AMOUNT_INCORRECT,2024-12-17,2025-01-13,PENDING
DSP0000001045,TXN0000296687,MERCHANT_DISPUTE,2025-08-03,2025-09-10,LOST
DSP0000001046,TXN0000297255,DUPLICATE,2023-02-07,2023-02-14,WON
DSP0000001047,TXN0000297472,SCAM_SUSPECTED,2023-08-22,2023-09-17,LOST
DSP0000001048,TXN0000298080,SCAM_SUSPECTED,2025-12-19,2026-02-19,LOST
DSP0000001049,TXN0000298236,AMOUNT_INCORRECT,2023-05-15,2023-06-13,WON
DSP0000001050,TXN0000298343,FRAUD_SUSPECTED,2023-12-09,2024-02-13,LOST
DSP0000001051,TXN0000298877,FRAUD_SUSPECTED,2025-05-18,2025-06-08,LOST
DSP0000001052,TXN0000299209,SCAM_SUSPECTED,2023-09-12,2023-12-06,PARTIAL
DSP0000001053,TXN0000299268,AMOUNT_INCORRECT,2023-11-02,2024-01-05,WON
DSP0000001054,TXN0000299274,DUPLICATE,2023-10-14,2024-01-11,LOST
DSP0000001055,TXN0000299624,WRONG_BENEFICIARY,2025-07-10,2025-08-10,LOST
DSP0000001056,TXN0000300078,DUPLICATE,2026-01-17,2026-02-24,WON
DSP0000001057,TXN0000300167,FRAUD_SUSPECTED,2026-03-13,2026-05-13,WON
DSP0000001058,TXN0000300212,AMOUNT_INCORRECT,2023-03-22,2023-05-19,WON
DSP0000001059,TXN0000300459,UNAUTHORIZED_TRANSFER,2023-12-09,2023-12-28,PARTIAL
DSP0000001060,TXN0000300465,MERCHANT_DISPUTE,2024-01-06,2024-03-01,PENDING
DSP0000001061,TXN0000300545,FRAUD_SUSPECTED,2024-05-01,2024-07-03,LOST
DSP0000001062,TXN0000300777,NOT_RECEIVED,2025-06-11,,LOST
DSP0000001063,TXN0000300803,UNAUTHORIZED_TRANSFER,2025-07-08,2025-09-20,LOST
DSP0000001064,TXN0000301342,DUPLICATE,2025-06-18,2025-08-07,WON
DSP0000001065,TXN0000301501,AMOUNT_INCORRECT,2025-04-03,2025-06-17,WON
DSP0000001066,TXN0000302191,DUPLICATE,2024-11-03,2025-01-22,LOST
DSP0000001067,TXN0000302216,DUPLICATE,2025-02-02,2025-02-07,PARTIAL
DSP0000001068,TXN0000302637,AMOUNT_INCORRECT,2024-08-25,2024-11-15,WON
DSP0000001069,TXN0000302693,AMOUNT_INCORRECT,2024-11-02,2025-01-30,WON
DSP0000001070,TXN0000303313,FRAUD_SUSPECTED,2025-02-13,2025-04-08,WON
DSP0000001071,TXN0000303320,FRAUD_SUSPECTED,2025-03-19,2025-03-24,PENDING
DSP0000001072,TXN0000303360,NOT_RECEIVED,2025-04-07,2025-06-11,WON
DSP0000001073,TXN0000303389,SCAM_SUSPECTED,2025-05-10,2025-07-19,LOST
DSP0000001074,TXN0000303546,MERCHANT_DISPUTE,2025-10-20,2025-11-14,WON
DSP0000001075,TXN0000303875,NOT_RECEIVED,2024-07-07,,WON
DSP0000001076,TXN0000304035,NOT_RECEIVED,2025-02-11,2025-03-12,WON
DSP0000001077,TXN0000304828,AMOUNT_INCORRECT,2023-07-06,2023-09-23,PARTIAL
DSP0000001078,TXN0000305009,MERCHANT_DISPUTE,2024-02-17,2024-05-17,WON
DSP0000001079,TXN0000305139,MERCHANT_DISPUTE,2024-10-15,2024-12-26,LOST
DSP0000001080,TXN0000305482,SCAM_SUSPECTED,2023-04-11,2023-06-08,WON
DSP0000001081,TXN0000306558,DUPLICATE,2025-10-28,2025-11-06,WON
DSP0000001082,TXN0000306622,DUPLICATE,2026-03-06,2026-04-07,WON
DSP0000001083,TXN0000306902,NOT_RECEIVED,2024-08-22,2024-11-07,WON
DSP0000001084,TXN0000307141,DUPLICATE,2026-01-08,2026-01-30,LOST
DSP0000001085,TXN0000307287,FRAUD_SUSPECTED,2023-10-12,2023-11-21,PARTIAL
DSP0000001086,TXN0000307758,DUPLICATE,2025-06-14,,LOST
DSP0000001087,TXN0000308049,AMOUNT_INCORRECT,2023-09-21,2023-11-12,LOST
DSP0000001088,TXN0000308544,AMOUNT_INCORRECT,2025-12-04,,WON
DSP0000001089,TXN0000308593,FRAUD_SUSPECTED,2026-01-31,2026-03-31,WON
DSP0000001090,TXN0000308897,NOT_RECEIVED,2024-02-08,2024-03-06,WON
DSP0000001091,TXN0000309317,MERCHANT_DISPUTE,2026-02-12,2026-05-03,PARTIAL
DSP0000001092,TXN0000309436,AMOUNT_INCORRECT,2023-07-26,2023-09-23,WON
DSP0000001093,TXN0000309572,FRAUD_SUSPECTED,2024-07-24,2024-08-29,WON
DSP0000001094,TXN0000309622,DUPLICATE,2024-09-30,2024-11-09,LOST
DSP0000001095,TXN0000310071,DUPLICATE,2025-07-26,2025-09-05,LOST
DSP0000001096,TXN0000310171,FRAUD_SUSPECTED,2026-01-02,2026-03-24,WON
DSP0000001097,TXN0000310791,FRAUD_SUSPECTED,2023-11-16,2023-12-28,WON
DSP0000001098,TXN0000311078,NOT_RECEIVED,2025-08-05,,LOST
DSP0000001099,TXN0000311493,DUPLICATE,2024-08-14,2024-08-26,LOST
DSP0000001100,TXN0000311580,AMOUNT_INCORRECT,2025-04-15,2025-04-26,WON
DSP0000001101,TXN0000311928,AMOUNT_INCORRECT,2024-12-22,2025-03-01,WON
DSP0000001102,TXN0000311977,NOT_RECEIVED,2025-06-09,,PENDING
DSP0000001103,TXN0000312159,FRAUD_SUSPECTED,2025-10-18,,LOST
DSP0000001104,TXN0000313741,NOT_RECEIVED,2025-01-12,2025-03-25,WON
DSP0000001105,TXN0000314002,AMOUNT_INCORRECT,2023-11-13,2023-12-13,LOST
DSP0000001106,TXN0000314319,NOT_RECEIVED,2025-09-14,2025-11-10,LOST
